,Value,Name,Season,Position,Age,Team
6461,59,Paulo Alves,19/20,CM,21,Wolverhampton Wanderers
6462,59,Aaron Bolger,19/20,CM,19,Cardiff City
6463,59,Jayson Molumby,19/20,CM,20,Brighton and Hove Albion
6464,59,Joel Latibeaudiere,19/20,CB,19,Manchester City
6465,59,Nathan Broadhead,19/20,LW,21,Everton
6466,59,Luke Dreher,19/20,CM,20,Crystal Palace
6467,58,Aaron Rowe,19/20,RM,19,Huddersfield Town
6468,58,Troy Parrott,19/20,ST,17,Tottenham Hotspur
6469,58,Peter Gwargis,19/20,LM,19,Brighton and Hove Albion
6470,58,Kelland Watts,19/20,CB,19,Newcastle United
6471,58,Scott High,19/20,CM,18,Huddersfield Town
6472,58,Owen Bailey,19/20,CB,20,Newcastle United
6473,58,Ryan Giles,19/20,LWB,19,Wolverhampton Wanderers
6474,58,Oliver Younger,19/20,CB,19,Burnley
6475,58,Timmy Abraham,19/20,ST,18,Fulham
6476,58,Ed Francis,19/20,CB,20,Wolverhampton Wanderers
6477,58,Khanya Leshabela,19/20,CAM,19,Leicester City
6478,58,Marc Guehi,19/20,CB,19,Chelsea
6479,58,Max Sanders,19/20,CM,20,Brighton and Hove Albion
6480,58,Pedro Gonçalves,19/20,CM,21,Wolverhampton Wanderers
6481,58,Giovanni McGregor,19/20,CM,20,Crystal Palace
6482,58,Caoimhin Kelleher,19/20,GK,20,Liverpool
6483,58,Matt O'Riley,19/20,CM,18,Fulham
6484,58,Steven Sessegnon,19/20,RB,19,Fulham
6485,58,Dan Kemp,19/20,RM,20,West Ham United
6486,58,Admiral Muskwe,19/20,ST,21,Leicester City
6487,58,Niall Ennis,19/20,ST,20,Wolverhampton Wanderers
6488,58,Jordi Osei-Tutu,19/20,RB,20,Arsenal
6489,57,Anthony Glennon,19/20,LB,19,Burnley
6490,57,Sam Woods,19/20,CB,21,Crystal Palace
6491,57,Micah Obiero,19/20,ST,18,Huddersfield Town
6492,57,Matthew Longstaff,19/20,CM,19,Newcastle United
6493,57,Gavin Kilkenny,19/20,CAM,19,AFC Bournemouth
6494,57,Sam Sherring,19/20,CB,19,AFC Bournemouth
6495,57,Dinesh Gillela,19/20,CB,19,AFC Bournemouth
6496,57,James Clarke,19/20,CB,19,Burnley
6497,57,Harry Spratt,19/20,LB,19,Huddersfield Town
6498,57,Jake Barrett,19/20,CB,19,Huddersfield Town
6499,57,Nathan Harker,19/20,GK,20,Newcastle United
6500,57,Marley Blair,19/20,LM,19,Burnley
6501,57,Carlos Heredia,19/20,RW,20,Wolverhampton Wanderers
6502,57,George Marsh,19/20,CDM,20,Tottenham Hotspur
6503,57,Tyrick Mitchell,19/20,LB,20,Crystal Palace
6504,57,Conor Coventry,19/20,CM,19,West Ham United
6505,57,Tinashe Chakwana,19/20,RM,20,Burnley
6506,57,Liam Coyle,19/20,CDM,19,Liverpool
6507,57,Kian Flanagan,19/20,CAM,20,Crystal Palace
6508,57,Jake Vokins,19/20,LB,19,Southampton
6509,57,Robert Harker,19/20,ST,19,Burnley
6510,57,Tom Dele-Bashiru,19/20,CM,19,Manchester City
6511,57,Mark Travers,19/20,GK,20,AFC Bournemouth
6512,57,Josh Pask,19/20,CB,21,West Ham United
6513,57,Vashon Neufville,19/20,LB,20,West Ham United
6514,57,Oskar Buur Rasmussen,19/20,RWB,21,Wolverhampton Wanderers
6515,57,Will Collar,19/20,CDM,22,Brighton and Hove Albion
6516,57,Deyan Iliev,19/20,GK,24,Arsenal
6517,56,Maximilian Kilman,19/20,CB,22,Wolverhampton Wanderers
6518,56,Ryan Cassidy,19/20,ST,18,Watford
6519,56,Luca Ashby-Hammond,19/20,GK,18,Fulham
6520,56,Mark Howarth,19/20,CM,20,Burnley
6521,56,Charlie Gilmour,19/20,CDM,20,Arsenal
6522,56,Ryan Loft,19/20,ST,21,Leicester City
6523,56,Jahmal Hector-Ingram,19/20,ST,20,West Ham United
6524,56,Oliver O'Dwyer,19/20,CB,22,Crystal Palace
6525,55,Vinnie Steels,19/20,LM,18,Burnley
6526,55,Tyrese Francois,19/20,CM,19,Fulham
6527,55,Nikola Tavares,19/20,CB,20,Crystal Palace
6528,55,Warren O'Hora,19/20,CB,20,Brighton and Hove Albion
6529,55,Sadou Diallo,19/20,CM,20,Wolverhampton Wanderers
6530,55,Tyrone Duffus,19/20,CM,22,Cardiff City
6531,54,Andreas Søndergaard,19/20,GK,18,Wolverhampton Wanderers
6532,54,Austin Samuels,19/20,ST,18,Wolverhampton Wanderers
6533,54,Elliot Watt,19/20,CM,19,Wolverhampton Wanderers
6534,54,Cameron Coxe,19/20,RB,20,Cardiff City
6535,54,Cameron John,19/20,CB,20,Wolverhampton Wanderers
6536,54,Daniel Grimshaw,19/20,GK,21,Manchester City
6537,53,James Waite,19/20,CM,20,Cardiff City
6538,52,Jordan Davies,19/20,LM,21,Brighton and Hove Albion
6539,51,Lloyd Humphries,19/20,CM,21,Cardiff City
6540,51,Joe Tupper,19/20,GK,21,Crystal Palace
6541,50,Adam Parkes,19/20,GK,19,Watford
6542,91,Virgil van Dijk,20/21,CB,29,Liverpool
6543,91,Kevin De Bruyne,20/21,CAM,29,Manchester City
6544,90,Alisson,20/21,GK,27,Liverpool
6545,90,Mohamed Salah,20/21,RW,28,Liverpool
6546,90,Sadio Mané,20/21,LW,28,Liverpool
6547,90,Sergio Agüero,20/21,ST,32,Manchester City
6548,89,N'Golo Kanté,20/21,CDM,29,Chelsea
6549,89,Harry Kane,20/21,ST,27,Tottenham Hotspur
6550,88,Ederson,20/21,GK,27,Manchester City
6551,88,Raheem Sterling,20/21,LW,25,Manchester City
6552,88,Roberto Firmino,20/21,CF,28,Liverpool
6553,88,De Gea,20/21,GK,29,Manchester United
6554,88,Pierre-Emerick Aubameyang,20/21,ST,31,Arsenal
6555,87,Bernardo Silva,20/21,RW,26,Manchester City
6556,87,Aymeric Laporte,20/21,CB,26,Manchester City
6557,87,Heung Min Son,20/21,LM,28,Tottenham Hotspur
6558,87,Paul Pogba,20/21,CM,27,Manchester United
6559,87,David Silva,20/21,CAM,34,Manchester City
6560,87,Hugo Lloris,20/21,GK,33,Tottenham Hotspur
6561,86,Leroy Sané,20/21,LW,24,Manchester City
6562,86,Andrew Robertson,20/21,LB,26,Liverpool
6563,86,Bruno Fernandes,20/21,CAM,26,Manchester United
6564,86,Fabinho,20/21,CDM,26,Liverpool
6565,86,Jamie Vardy,20/21,ST,33,Leicester City
6566,86,Riyad Mahrez,20/21,RW,29,Manchester City
6567,86,Toby Alderweireld,20/21,CB,31,Tottenham Hotspur
6568,85,Rodri,20/21,CDM,24,Manchester City
6569,85,Trent Alexander-Arnold,20/21,RB,21,Liverpool
6570,85,Bernd Leno,20/21,GK,28,Arsenal
6571,85,Jordan Henderson,20/21,CM,30,Liverpool
6572,85,Georginio Wijnaldum,20/21,CM,29,Liverpool
6573,85,Jan Vertonghen,20/21,CB,33,Tottenham Hotspur
6574,85,Fernandinho,20/21,CB,35,Manchester City
6575,84,Marcus Rashford,20/21,LM,22,Manchester United
6576,84,Wilfred Ndidi,20/21,CDM,23,Leicester City
6577,84,Ricardo Pereira,20/21,RB,26,Leicester City
6578,84,Mateo Kovačić,20/21,CM,26,Chelsea
6579,84,Jorginho,20/21,CM,28,Chelsea
6580,84,Alexandre Lacazette,20/21,ST,29,Arsenal
6581,84,İlkay Gündoğan,20/21,CM,29,Manchester City
6582,84,Azpilicueta,20/21,RB,31,Chelsea
6583,84,João Moutinho,20/21,CM,34,Wolverhampton Wanderers
6584,83,Anthony Martial,20/21,ST,24,Manchester United
6585,83,Dele Alli,20/21,CAM,24,Tottenham Hotspur
6586,83,Kepa,20/21,GK,25,Chelsea
6587,83,Raúl Jiménez,20/21,ST,29,Wolverhampton Wanderers
6588,83,Harry Maguire,20/21,CB,27,Manchester United
6589,83,Lucas Digne,20/21,LB,27,Everton
6590,83,Wilfried Zaha,20/21,LM,27,Crystal Palace
6591,83,Joel Matip,20/21,CB,29,Liverpool
6592,83,Kyle Walker,20/21,RB,30,Manchester City
6593,83,Rui Patrício,20/21,GK,32,Wolverhampton Wanderers
6594,83,Mesut Özil,20/21,CAM,31,Arsenal
6595,83,Kasper Schmeichel,20/21,GK,33,Leicester City
6596,82,Gabriel Jesus,20/21,ST,23,Manchester City
6597,82,Aaron Wan-Bissaka,20/21,RB,22,Manchester United
6598,82,Giovani Lo Celso,20/21,CM,24,Tottenham Hotspur
6599,82,Nicolas Pépé,20/21,RM,25,Arsenal
6600,82,Steven Bergwijn,20/21,RW,22,Tottenham Hotspur
6601,82,Joe Gomez,20/21,CB,23,Liverpool
6602,82,Rúben Neves,20/21,CM,23,Wolverhampton Wanderers
6603,82,Naby Keïta,20/21,CM,25,Liverpool
6604,82,Davinson Sánchez,20/21,CB,24,Tottenham Hotspur
6605,82,James Maddison,20/21,CAM,23,Leicester City
6606,82,Martin Dúbravka,20/21,GK,31,Newcastle United
6607,82,João Cancelo,20/21,RB,26,Manchester City
6608,82,Sébastien Haller,20/21,ST,26,West Ham United
6609,82,Antonio Rüdiger,20/21,CB,27,Chelsea
6610,82,Felipe Anderson,20/21,LM,27,West Ham United
6611,82,Lucas Moura,20/21,RM,28,Tottenham Hotspur
6612,82,Willian,20/21,RW,32,Chelsea
6613,81,Tomáš Souček,20/21,CDM,25,West Ham United
6614,81,Richarlison,20/21,ST,23,Everton
6615,81,Ben Chilwell,20/21,LB,23,Leicester City
6616,81,Lucas Torreira,20/21,CDM,24,Arsenal
6617,81,Dani Ceballos,20/21,CM,24,Arsenal
6618,81,Victor Lindelöf,20/21,CB,26,Manchester United
6619,81,Youri Tielemans,20/21,CM,23,Leicester City
6620,81,Jordan Pickford,20/21,GK,26,Everton
6621,81,Kurt Zouma,20/21,CB,25,Chelsea
6622,81,John Stones,20/21,CB,26,Manchester City
6623,81,Deulofeu,20/21,LM,26,Watford
6624,81,Xherdan Shaqiri,20/21,RW,28,Liverpool
6625,81,Marcos Alonso,20/21,LB,29,Chelsea
6626,81,David Luiz,20/21,CB,33,Arsenal
6627,81,Sokratis,20/21,CB,32,Arsenal
6628,81,Łukasz Fabiański,20/21,GK,35,West Ham United
6629,81,James Milner,20/21,CM,34,Liverpool
6630,80,Tanguy Ndombele,20/21,CM,23,Tottenham Hotspur
6631,80,Çağlar Söyüncü,20/21,CB,24,Leicester City
6632,80,Christian Pulisic,20/21,LW,22,Chelsea
6633,80,Eric Bailly,20/21,CB,26,Manchester United
6634,80,Diogo Jota,20/21,LW,23,Wolverhampton Wanderers
6635,80,Harry Winks,20/21,CM,24,Tottenham Hotspur
6636,80,Allan Saint-Maximin,20/21,LM,23,Newcastle United
6637,80,Andreas Christensen,20/21,CB,24,Chelsea
6638,80,André Gomes,20/21,CM,27,Everton
6639,80,Fred,20/21,CDM,27,Manchester United
6640,80,Nathan Aké,20/21,CB,25,AFC Bournemouth
6641,80,Abdoulaye Doucouré,20/21,CDM,27,Watford
6642,80,Jack Grealish,20/21,CAM,25,Aston Villa
6643,80,Luke Shaw,20/21,LB,25,Manchester United
6644,80,Benjamin Mendy,20/21,LB,26,Manchester City
6645,80,Nick Pope,20/21,GK,28,Burnley
6646,80,Willy Boly,20/21,CB,29,Wolverhampton Wanderers
6647,80,James Tarkowski,20/21,CB,27,Burnley
6648,80,Matt Doherty,20/21,RWB,28,Wolverhampton Wanderers
6649,80,Granit Xhaka,20/21,CDM,27,Arsenal
6650,80,Mathew Ryan,20/21,GK,28,Brighton and Hove Albion
6651,80,Alex Oxlade-Chamberlain,20/21,CM,27,Liverpool
6652,80,Dejan Lovren,20/21,CB,31,Liverpool
6653,80,Nicolás Otamendi,20/21,CB,32,Manchester City
6654,80,Nemanja Matić,20/21,CDM,32,Manchester United
6655,80,Guaita,20/21,GK,33,Crystal Palace
6656,80,Pedro,20/21,RW,33,Chelsea
6657,80,Gylfi Sigurðsson,20/21,CAM,31,Everton
6658,80,Olivier Giroud,20/21,ST,33,Chelsea
6659,80,Juan Mata,20/21,CAM,32,Manchester United
6660,80,Sergio Romero,20/21,GK,33,Manchester United
6661,80,Erik Lamela,20/21,RM,28,Tottenham Hotspur
6662,80,Jonny Evans,20/21,CB,32,Leicester City
6663,80,Ben Foster,20/21,GK,37,Watford
6664,80,Pepe Reina,20/21,GK,38,Aston Villa
6665,79,Scott McTominay,20/21,CM,23,Manchester United
6666,79,Dean Henderson,20/21,GK,23,Sheffield United
6667,79,Mason Mount,20/21,CAM,21,Chelsea
6668,79,Tammy Abraham,20/21,ST,22,Chelsea
6669,79,Sander Berge,20/21,CDM,22,Sheffield United
6670,79,Oleksandr Zinchenko,20/21,LB,23,Manchester City
6671,79,Pablo Fornals,20/21,LM,24,West Ham United
6672,79,Dominic Calvert-Lewin,20/21,ST,23,Everton
6673,79,Yerry Mina,20/21,CB,26,Everton
6674,79,Jean-Philippe Gbamin,20/21,CDM,24,Everton
6675,79,Ruben Loftus-Cheek,20/21,CM,24,Chelsea
6676,79,Pierre-Emile Højbjerg,20/21,CM,25,Southampton
6677,79,Leander Dendoncker,20/21,CB,25,Wolverhampton Wanderers
6678,79,Jonny,20/21,LWB,26,Wolverhampton Wanderers
6679,79,Fabian Schär,20/21,CB,28,Newcastle United
6680,79,Ryan Fraser,20/21,LM,26,AFC Bournemouth
6681,79,Michael Keane,20/21,CB,27,Everton
6682,79,Luka Milivojević,20/21,CDM,29,Crystal Palace
6683,79,Ben Davies,20/21,LB,27,Tottenham Hotspur
6684,79,James Ward-Prowse,20/21,CM,25,Southampton
6685,79,Michy Batshuayi,20/21,ST,26,Chelsea
6686,79,Héctor Bellerín,20/21,RB,25,Arsenal
6687,79,Lewis Dunk,20/21,CB,28,Brighton and Hove Albion
6688,79,Ross Barkley,20/21,CAM,26,Chelsea
6689,79,Serge Aurier,20/21,RB,27,Tottenham Hotspur
6690,79,Callum Wilson,20/21,ST,28,AFC Bournemouth
6691,79,Danny Ings,20/21,ST,28,Southampton
6692,79,Shkodran Mustafi,20/21,CB,28,Arsenal
6693,79,Manuel Lanzini,20/21,CAM,27,West Ham United
6694,79,Moussa Sissoko,20/21,CM,31,Tottenham Hotspur
6695,79,Etienne Capoue,20/21,CDM,32,Watford
6696,78,Ismaïla Sarr,20/21,RM,22,Watford
6697,78,Harvey Barnes,20/21,LW,22,Leicester City
6698,78,Declan Rice,20/21,CDM,21,West Ham United
6699,78,Issa Diop,20/21,CB,23,West Ham United
6700,78,Miguel Almirón,20/21,RM,26,Newcastle United
6701,78,Daniel Podence,20/21,LW,24,Wolverhampton Wanderers
6702,78,Jan Bednarek,20/21,CB,24,Southampton
6703,78,Mbwana Ally Samatta,20/21,ST,27,Aston Villa
6704,78,Ayoze Pérez,20/21,RW,27,Leicester City
6705,78,Adama Traoré,20/21,RW,24,Wolverhampton Wanderers
6706,78,Divock Origi,20/21,ST,25,Liverpool
6707,78,Emerson,20/21,LB,26,Chelsea
6708,78,Romain Saïss,20/21,CB,30,Wolverhampton Wanderers
6709,78,Jesse Lingard,20/21,CAM,27,Manchester United
6710,78,Leandro Trossard,20/21,LM,25,Brighton and Hove Albion
6711,78,Will Hughes,20/21,CM,25,Watford
6712,78,Bernard,20/21,LM,28,Everton
6713,78,Jamaal Lascelles,20/21,CB,26,Newcastle United
6714,78,Eric Dier,20/21,CDM,26,Tottenham Hotspur
6715,78,Conor Coady,20/21,CB,27,Wolverhampton Wanderers
6716,78,Federico Fernández,20/21,CB,31,Newcastle United
6717,78,Djibril Sidibé,20/21,RB,28,Everton
6718,78,Florian Lejeune,20/21,CB,29,Newcastle United
6719,78,Andriy Yarmolenko,20/21,RM,30,West Ham United
6720,78,Shane Duffy,20/21,CB,28,Brighton and Hove Albion
6721,78,Chris Wood,20/21,ST,28,Burnley
6722,78,Pascal Groß,20/21,CM,29,Brighton and Hove Albion
6723,78,Michail Antonio,20/21,RM,30,West Ham United
6724,78,Christian Kabasele,20/21,CB,29,Watford
6725,78,Ben Mee,20/21,CB,31,Burnley
6726,78,Jonjo Shelvey,20/21,CM,28,Newcastle United
6727,78,Ashley Barnes,20/21,ST,30,Burnley
6728,78,Joshua King,20/21,CF,28,AFC Bournemouth
6729,78,Odion Ighalo,20/21,ST,31,Manchester United
6730,78,Adam Lallana,20/21,CM,32,Liverpool
6731,78,Séamus Coleman,20/21,RB,31,Everton
6732,78,Danny Rose,20/21,LB,30,Newcastle United
6733,78,Gary Cahill,20/21,CB,34,Crystal Palace
6734,78,Tom Heaton,20/21,GK,34,Aston Villa
6735,77,Dwight McNeil,20/21,LM,20,Burnley
6736,77,Phil Foden,20/21,CAM,20,Manchester City
6737,77,Mattéo Guendouzi,20/21,CDM,21,Arsenal
6738,77,Fikayo Tomori,20/21,CB,22,Chelsea
6739,77,Wesley,20/21,ST,23,Aston Villa
6740,77,Daniel James,20/21,RM,22,Manchester United
6741,77,Takumi Minamino,20/21,RM,25,Liverpool
6742,77,Kieran Tierney,20/21,LB,23,Arsenal
6743,77,Emiliano Buendía,20/21,RM,23,Norwich City
6744,77,Mason Holgate,20/21,CB,23,Everton
6745,77,Harry Wilson,20/21,RM,23,AFC Bournemouth
6746,77,Diego Rico,20/21,LB,27,AFC Bournemouth
6747,77,Jefferson Lerma,20/21,CDM,25,AFC Bournemouth
6748,77,Alex Iwobi,20/21,LM,24,Everton
6749,77,Jack O'Connell,20/21,CB,26,Sheffield United
6750,77,Valentino Lazaro,20/21,RWB,24,Newcastle United
6751,77,John McGinn,20/21,CM,25,Aston Villa
6752,77,Sead Kolašinac,20/21,LB,27,Arsenal
6753,77,Paulo Gazzaniga,20/21,GK,28,Tottenham Hotspur
6754,77,John Egan,20/21,CB,27,Sheffield United
6755,77,Jannik Vestergaard,20/21,CB,28,Southampton
6756,77,Dennis Praet,20/21,CM,26,Leicester City
6757,77,Nathan Redmond,20/21,LM,26,Southampton
6758,77,Jordan Ayew,20/21,ST,29,Crystal Palace
6759,77,Aaron Mooy,20/21,CM,30,Brighton and Hove Albion
6760,77,Phil Jones,20/21,CB,28,Manchester United
6761,77,Andros Townsend,20/21,RM,29,Crystal Palace
6762,77,Davy Pröpper,20/21,CM,29,Brighton and Hove Albion
6763,77,Roberto Pereyra,20/21,LM,29,Watford
6764,77,Steve Cook,20/21,CB,29,AFC Bournemouth
6765,77,Enda Stevens,20/21,LWB,30,Sheffield United
6766,77,Jóhann Berg Guðmundsson,20/21,RM,29,Burnley
6767,77,Teemu Pukki,20/21,ST,30,Norwich City
6768,77,Jack Wilshere,20/21,CM,28,West Ham United
6769,77,Alex McCarthy,20/21,GK,30,Southampton
6770,77,Ashley Westwood,20/21,CM,30,Burnley
6771,77,John Fleck,20/21,CM,29,Sheffield United
6772,77,Cheikhou Kouyaté,20/21,CDM,30,Crystal Palace
6773,77,Oliver Norwood,20/21,CM,29,Sheffield United
6774,77,Angelo Ogbonna,20/21,CB,32,West Ham United
6775,77,Fabian Delph,20/21,CDM,30,Everton
6776,77,Mamadou Sakho,20/21,CB,30,Crystal Palace
6777,77,Ciaran Clark,20/21,CB,30,Newcastle United
6778,77,Troy Deeney,20/21,ST,32,Watford
6779,77,Claudio Bravo,20/21,GK,37,Manchester City
6780,77,James Tomkins,20/21,CB,31,Crystal Palace
6781,77,Ryan Bertrand,20/21,LB,31,Southampton
6782,77,Robert Snodgrass,20/21,RM,33,West Ham United
6783,76,Alexis Mac Allister,20/21,CAM,21,Brighton and Hove Albion
6784,76,Rob Holding,20/21,CB,25,Arsenal
6785,76,Fabián Balbuena,20/21,CB,29,West Ham United
6786,76,Frédéric Guilbert,20/21,RB,25,Aston Villa
6787,76,Trezeguet,20/21,LW,25,Aston Villa
6788,76,Jarrod Bowen,20/21,RM,23,West Ham United
6789,76,Lewis Cook,20/21,CM,23,AFC Bournemouth
6790,76,Joelinton,20/21,ST,24,Newcastle United
6791,76,Ondrej Duda,20/21,CAM,25,Norwich City
6792,76,Philip Billing,20/21,CM,24,AFC Bournemouth
6793,76,David Brooks,20/21,RM,23,AFC Bournemouth
6794,76,Nabil Bentaleb,20/21,CM,25,Newcastle United
6795,76,Arthur Masuaku,20/21,LB,26,West Ham United
6796,76,Max Meyer,20/21,LM,25,Crystal Palace
6797,76,Neal Maupay,20/21,ST,24,Brighton and Hove Albion
6798,76,Andreas Pereira,20/21,CAM,24,Manchester United
6799,76,Pablo Marí,20/21,CB,27,Arsenal
6800,76,Isaac Hayden,20/21,CDM,25,Newcastle United
6801,76,Jetro Willems,20/21,LWB,26,Newcastle United
6802,76,Calum Chambers,20/21,CB,25,Arsenal
6803,76,Charlie Taylor,20/21,LB,27,Burnley
6804,76,Paul Dummett,20/21,CB,28,Newcastle United
6805,76,Jack Stephens,20/21,CB,26,Southampton
6806,76,Robbie Brady,20/21,LM,28,Burnley
6807,76,Marco van Ginkel,20/21,CM,27,Chelsea
6808,76,Adrián,20/21,GK,33,Liverpool
6809,76,Montoya,20/21,RB,29,Brighton and Hove Albion
6810,76,Cenk Tosun,20/21,ST,29,Crystal Palace
6811,76,Nathaniel Clyne,20/21,RB,29,Liverpool
6812,76,Kiko Femenía,20/21,RB,29,Watford
6813,76,Tom Cleverley,20/21,CM,31,Watford
6814,76,Aaron Cresswell,20/21,LB,30,West Ham United
6815,76,James McCarthy,20/21,CDM,29,Crystal Palace
6816,76,Daryl Janmaat,20/21,RB,31,Watford
6817,76,Patrick van Aanholt,20/21,LB,30,Crystal Palace
6818,76,Martin Kelly,20/21,CB,30,Crystal Palace
6819,76,Marc Albrighton,20/21,RM,30,Leicester City
6820,76,Dale Stephens,20/21,CM,31,Brighton and Hove Albion
6821,76,Morgan Schneiderlin,20/21,CDM,30,Everton
6822,76,James McArthur,20/21,CM,32,Crystal Palace
6823,76,Tim Krul,20/21,GK,32,Norwich City
6824,76,Jay Rodriguez,20/21,ST,31,Burnley
6825,76,Jack Cork,20/21,CM,31,Burnley
6826,76,Theo Walcott,20/21,RM,31,Everton
6827,76,Mark Noble,20/21,CM,33,West Ham United
6828,75,Lukas Rupp,20/21,CM,29,Norwich City
6829,75,Reece James,20/21,RB,20,Chelsea
6830,75,Moussa Djenepo,20/21,LM,22,Southampton
6831,75,Juan Foyth,20/21,CB,22,Tottenham Hotspur
6832,75,Moise Kean,20/21,ST,20,Everton
6833,75,Arnaut Danjuma Groeneveld,20/21,LM,23,AFC Bournemouth
6834,75,Ryan Sessegnon,20/21,LM,20,Tottenham Hotspur
6835,75,Panagiotis Retsos,20/21,CB,22,Sheffield United
6836,75,Diogo Dalot,20/21,RB,21,Manchester United
6837,75,Gedson Fernandes,20/21,CM,21,Tottenham Hotspur
6838,75,Aaron Ramsdale,20/21,GK,22,AFC Bournemouth
6839,75,Tom Davies,20/21,CM,22,Everton
6840,75,Ainsley Maitland-Niles,20/21,RWB,23,Arsenal
6841,75,Marvelous Nakamba,20/21,CDM,26,Aston Villa
6842,75,Ignacio Pussetto,20/21,ST,24,Watford
6843,75,Matt Targett,20/21,LB,25,Aston Villa
6844,75,Anwar El Ghazi,20/21,RW,25,Aston Villa
6845,75,DeAndre Yedlin,20/21,RWB,27,Newcastle United
6846,75,Tyrone Mings,20/21,CB,27,Aston Villa
6847,75,Sofiane Boufal,20/21,LM,27,Southampton
6848,75,Manquillo,20/21,RWB,26,Newcastle United
6849,75,Björn Engels,20/21,CB,26,Aston Villa
6850,75,Adam Webster,20/21,CB,25,Brighton and Hove Albion
6851,75,Solly March,20/21,LM,26,Brighton and Hove Albion
6852,75,Nathaniel Chalobah,20/21,CDM,25,Watford
6853,75,Dwight Gayle,20/21,ST,29,Newcastle United
6854,75,Ryan Fredericks,20/21,RB,27,West Ham United
6855,75,Emiliano Martínez,20/21,GK,28,Arsenal
6856,75,Stuart Armstrong,20/21,RM,28,Southampton
6857,75,Cédric,20/21,RB,29,Arsenal
6858,75,George Baldock,20/21,RWB,27,Sheffield United
6859,75,John Lundstram,20/21,CM,26,Sheffield United
6860,75,Jeff Hendrick,20/21,RM,28,Burnley
6861,75,Matthew Lowton,20/21,RB,31,Burnley
6862,75,Oriol Romeu,20/21,CDM,28,Southampton
6863,75,Nampalys Mendy,20/21,CDM,28,Leicester City
6864,75,Craig Dawson,20/21,CB,30,Watford
6865,75,Andre Gray,20/21,ST,29,Watford
6866,75,Adam Smith,20/21,RB,29,AFC Bournemouth
6867,75,Matt Ritchie,20/21,LWB,31,Newcastle United
6868,75,Joel Ward,20/21,RB,30,Crystal Palace
6869,75,Danny Welbeck,20/21,ST,29,Watford
6870,75,Danny Drinkwater,20/21,CM,30,Aston Villa
6871,75,Chris Basham,20/21,CB,32,Sheffield United
6872,75,Andy Carroll,20/21,ST,31,Newcastle United
6873,75,Jose Holebas,20/21,LB,36,Watford
6874,75,Craig Cathcart,20/21,CB,31,Watford
6875,75,Glenn Murray,20/21,ST,36,Brighton and Hove Albion
6876,75,Wayne Hennessey,20/21,GK,33,Crystal Palace
6877,75,Darren Randolph,20/21,GK,33,West Ham United
6878,75,Joe Hart,20/21,GK,33,Burnley
6879,75,Willy Caballero,20/21,GK,38,Chelsea
6880,75,Gomes,20/21,GK,39,Watford
6881,74,Gabriel Martinelli,20/21,LW,19,Arsenal
6882,74,Bukayo Saka,20/21,LM,19,Arsenal
6883,74,Mason Greenwood,20/21,ST,18,Manchester United
6884,74,Callum Hudson-Odoi,20/21,RW,19,Chelsea
6885,74,Sean Longstaff,20/21,CM,22,Newcastle United
6886,74,Douglas Luiz,20/21,CDM,22,Aston Villa
6887,74,Yves Bissouma,20/21,CM,24,Brighton and Hove Albion
6888,74,Chris Mepham,20/21,CB,22,AFC Bournemouth
6889,74,Bernardo,20/21,LB,25,Brighton and Hove Albion
6890,74,Axel Tuanzebe,20/21,CB,22,Manchester United
6891,74,Yoshinori Mutō,20/21,ST,28,Newcastle United
6892,74,Hamza Choudhury,20/21,CDM,22,Leicester City
6893,74,Kyle Walker-Peters,20/21,RB,23,Southampton
6894,74,Todd Cantwell,20/21,LM,22,Norwich City
6895,74,Kelechi Iheanacho,20/21,ST,23,Leicester City
6896,74,Adam Masina,20/21,LB,26,Watford
6897,74,Lys Mousset,20/21,ST,24,Sheffield United
6898,74,Demarai Gray,20/21,LW,24,Leicester City
6899,74,Oliver McBurnie,20/21,ST,24,Sheffield United
6900,74,José Izquierdo,20/21,LM,28,Brighton and Hove Albion
6901,74,Angus Gunn,20/21,GK,24,Southampton
6902,74,Alireza Jahanbakhsh,20/21,RW,27,Brighton and Hove Albion
6903,74,Danny Ward,20/21,GK,27,Leicester City
6904,74,Christian Atsu,20/21,LM,28,Newcastle United
6905,74,Jeffrey Schlupp,20/21,LM,27,Crystal Palace
6906,74,Dan Burn,20/21,CB,28,Brighton and Hove Albion
6907,74,Borja Bastón,20/21,ST,28,Aston Villa
6908,74,Conor Hourihane,20/21,CM,29,Aston Villa
6909,74,Dan Gosling,20/21,CM,30,AFC Bournemouth
6910,74,Adrian Mariappa,20/21,CB,33,Watford
6911,74,Andrew Surman,20/21,CM,34,AFC Bournemouth
6912,74,Scott Dann,20/21,CB,33,Crystal Palace
6913,74,Pablo Zabaleta,20/21,RB,35,West Ham United
6914,74,Michel Vorm,20/21,GK,36,Tottenham Hotspur
6915,74,Wes Morgan,20/21,CB,36,Leicester City
6916,74,Simon Francis,20/21,CB,35,AFC Bournemouth
6917,74,Phil Jagielka,20/21,CB,38,Sheffield United
6918,73,Max Aarons,20/21,RB,20,Norwich City
6919,73,Christoph Zimmermann,20/21,CB,27,Norwich City
6920,73,Reiss Nelson,20/21,RW,20,Arsenal
6921,73,Jamal Lewis,20/21,LB,22,Norwich City
6922,73,Che Adams,20/21,ST,24,Southampton
6923,73,Albian Ajeti,20/21,ST,23,West Ham United
6924,73,Josh Brownhill,20/21,CM,24,Burnley
